BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
11440,"501,97 €",09/06/2004 0:00:00,17/10/1970 0:00:00,M,75001-100000,F,2,0,Graduate Degree,Professional,true,0
11441,"1,70 €",21/09/2003 0:00:00,03/09/1948 0:00:00,M,25001-50000,F,4,0,High School,Professional,true,2
11442,"-4,99 €",27/06/2004 0:00:00,15/08/1928 0:00:00,M,0-25000,F,4,0,High School,Skilled Manual,true,2
11443,"-1.283,28 €",19/03/2002 0:00:00,28/08/1959 0:00:00,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,false,0
11444,"-35,00 €",15/12/2003 0:00:00,06/10/1978 0:00:00,S,0-25000,F,5,5,High School,Manual,true,4
11445,"-4,99 €",14/08/2003 0:00:00,27/09/1933 0:00:00,M,0-25000,F,2,0,Partial College,Manual,true,1
11446,"1.085,50 €",04/10/2003 0:00:00,08/01/1978 0:00:00,S,25001-50000,F,4,4,Partial College,Clerical,false,3
11447,"530,00 €",19/12/2002 0:00:00,06/04/1973 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
11448,"-30,01 €",13/01/2004 0:00:00,15/02/1969 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,0
11449,"-14,00 €",18/11/2003 0:00:00,17/10/1963 0:00:00,S,50001-75000,F,4,2,Bachelors ,Professional,true,2
11450,"-3.578,27 €",06/09/2001 0:00:00,28/04/1979 0:00:00,M,25001-50000,M,0,0,Partial College,Skilled Manual,true,1
11451,"-1.120,49 €",01/03/2003 0:00:00,16/04/1955 0:00:00,S,75001-100000,F,2,0,Partial College,Skilled Manual,false,2
11452,"-30,00 €",28/05/2004 0:00:00,26/04/1946 0:00:00,S,50001-75000,F,4,1,Bachelors ,Management,true,1
11453,"103,45 €",04/09/2003 0:00:00,09/02/1979 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,false,2
11454,"-69,99 €",05/01/2004 0:00:00,12/12/1955 0:00:00,M,50001-75000,F,2,0,High School,Professional,false,2
11455,"-24,51 €",05/04/2004 0:00:00,12/08/1942 0:00:00,S,25001-50000,F,4,0,Bachelors ,Management,true,2
11456,"2.740,92 €",14/09/2002 0:00:00,20/03/1961 0:00:00,M,0-25000,F,1,0,Graduate Degree,Clerical,true,0
11457,"-2.783,04 €",20/06/2002 0:00:00,14/02/1977 0:00:00,S,0-25000,F,0,0,Partial College,Manual,true,0
11458,"-20,01 €",26/05/2004 0:00:00,03/10/1959 0:00:00,M,50001-75000,F,4,3,Bachelors ,Professional,true,0
11459,"24,97 €",08/08/2003 0:00:00,05/08/1963 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,1
11460,"519,99 €",14/05/2004 0:00:00,13/02/1958 0:00:00,M,50001-75000,F,1,0,Bachelors ,Professional,true,1
11461,"-25,01 €",18/01/2004 0:00:00,10/06/1960 0:00:00,M,0-25000,F,1,1,Partial College,Manual,true,0
11462,"16,00 €",07/12/2003 0:00:00,06/08/1974 0:00:00,M,greater than 100000,F,0,5,Partial College,Management,true,3
11463,"2,70 €",20/12/2003 0:00:00,28/06/1974 0:00:00,S,50001-75000,F,0,0,Partial College,Professional,true,2
11464,"-17,50 €",23/11/2003 0:00:00,25/09/1976 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,true,2
11465,"0,00 €",07/08/2003 0:00:00,20/10/1979 0:00:00,S,25001-50000,F,0,0,Partial College,Clerical,false,1
11466,"12,99 €",13/08/2003 0:00:00,19/01/1942 0:00:00,S,75001-100000,F,5,0,Bachelors ,Management,true,2
11467,"-31,00 €",16/03/2004 0:00:00,16/02/1956 0:00:00,S,0-25000,F,2,0,Partial College,Manual,true,0
11468,"1.099,48 €",05/01/2004 0:00:00,27/03/1965 0:00:00,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,true,0
11469,"20,99 €",21/03/2004 0:00:00,16/10/1975 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,false,3
11470,"559,98 €",15/04/2002 0:00:00,22/10/1951 0:00:00,S,25001-50000,F,3,0,High School,Skilled Manual,false,2
11471,"1.161,49 €",17/04/2004 0:00:00,27/06/1979 0:00:00,S,75001-100000,F,0,0,Bachelors ,Management,false,1
11472,"31,59 €",05/03/2004 0:00:00,16/02/1970 0:00:00,M,75001-100000,F,0,0,Bachelors ,Professional,true,4
11473,"-21,49 €",14/12/2003 0:00:00,03/12/1933 0:00:00,S,0-25000,F,4,0,High School,Manual,false,2
11474,"-34,99 €",04/01/2004 0:00:00,09/01/1962 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
11475,"-129,02 €",23/04/2004 0:00:00,19/09/1967 0:00:00,S,greater than 100000,F,0,0,Bachelors ,Management,true,3
11476,"2.323,35 €",13/02/2003 0:00:00,01/11/1957 0:00:00,S,0-25000,F,1,0,Bachelors ,Clerical,true,0
11477,"1.690,48 €",25/03/2004 0:00:00,26/09/1960 0:00:00,S,25001-50000,F,3,0,Bachelors ,Clerical,false,0
11478,"-1.120,49 €",19/05/2004 0:00:00,15/08/1968 0:00:00,M,50001-75000,F,2,2,Bachelors ,Professional,true,1
11479,"-28,01 €",07/09/2003 0:00:00,23/02/1967 0:00:00,S,50001-75000,F,0,0,Graduate Degree,Professional,false,1
11480,"-564,99 €",09/09/2003 0:00:00,20/08/1945 0:00:00,M,50001-75000,F,4,0,Bachelors ,Management,true,2
11481,"2.327,02 €",03/04/2003 0:00:00,11/05/1954 0:00:00,S,75001-100000,F,2,0,Partial College,Skilled Manual,true,2
11482,"-24,99 €",25/03/2004 0:00:00,12/12/1940 0:00:00,M,50001-75000,F,3,0,Graduate Degree,Management,true,2
11483,"-0,01 €",12/12/2003 0:00:00,08/08/1962 0:00:00,M,0-25000,F,1,0,Graduate Degree,Manual,true,0
11484,"-14,00 €",08/02/2004 0:00:00,09/02/1958 0:00:00,M,50001-75000,F,5,4,Graduate Degree,Professional,true,1
11485,"2,70 €",04/01/2004 0:00:00,16/02/1964 0:00:00,S,75001-100000,F,4,3,Bachelors ,Management,true,1
11486,"1.115,13 €",13/02/2003 0:00:00,27/10/1976 0:00:00,M,75001-100000,F,0,0,Bachelors ,Professional,true,2
11487,"2.295,00 €",22/06/2004 0:00:00,05/02/1955 0:00:00,S,greater than 100000,M,3,4,Partial College,Professional,false,3
11488,"766,35 €",04/05/2004 0:00:00,05/07/1972 0:00:00,S,25001-50000,F,0,0,High School,Manual,false,1
11489,"2.261,98 €",27/07/2003 0:00:00,03/09/1978 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11490,"16,97 €",08/11/2003 0:00:00,09/02/1949 0:00:00,S,25001-50000,F,4,0,High School,Professional,true,2
11491,"802,18 €",29/05/2003 0:00:00,05/10/1966 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,true,0
11492,"-30,00 €",16/03/2004 0:00:00,26/03/1976 0:00:00,M,50001-75000,F,0,0,Partial College,Professional,true,2
11493,"-8,99 €",23/08/2003 0:00:00,13/07/1974 0:00:00,M,greater than 100000,F,0,5,Partial College,Management,true,3
11494,"256,90 €",20/08/2003 0:00:00,06/04/1970 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,0
11495,"-480,58 €",17/02/2003 0:00:00,05/10/1966 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,true,0
11496,"1.066,50 €",07/01/2004 0:00:00,27/11/1950 0:00:00,S,50001-75000,F,2,1,Partial College,Professional,false,2
11497,"4.658,05 €",28/02/2003 0:00:00,20/03/1958 0:00:00,M,greater than 100000,F,2,3,Bachelors ,Management,false,4
11498,"45,00 €",25/03/2004 0:00:00,10/05/1958 0:00:00,M,75001-100000,F,5,4,Bachelors ,Professional,true,2
11499,"699,50 €",05/12/2002 0:00:00,08/03/1969 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,0
11500,"2.297,50 €",02/05/2004 0:00:00,14/07/1966 0:00:00,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,true,0
11501,"-30,00 €",12/06/2004 0:00:00,06/02/1964 0:00:00,M,0-25000,F,3,2,Partial High School,Manual,true,2
11502,"83,97 €",28/01/2004 0:00:00,22/03/1973 0:00:00,M,75001-100000,F,0,5,High School,Management,true,2
11503,"1.085,50 €",22/11/2003 0:00:00,10/10/1974 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,true,1
11504,"-1.134,92 €",04/05/2002 0:00:00,28/09/1963 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,2
11505,"-66,03 €",18/01/2004 0:00:00,04/10/1974 0:00:00,S,50001-75000,F,0,0,High School,Professional,false,2
11506,"529,48 €",23/05/2004 0:00:00,26/02/1974 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
11507,"21,48 €",28/02/2003 0:00:00,04/02/1963 0:00:00,S,50001-75000,M,4,2,Bachelors ,Professional,true,2
11508,"-0,01 €",04/11/2003 0:00:00,07/04/1964 0:00:00,S,50001-75000,F,3,3,Bachelors ,Professional,true,2
11509,"-4,99 €",05/10/2003 0:00:00,27/10/1937 0:00:00,M,greater than 100000,F,2,3,Graduate Degree,Management,true,3
11510,"20,00 €",01/10/2003 0:00:00,26/02/1955 0:00:00,S,25001-50000,F,1,0,High School,Clerical,false,2
11511,"-4,99 €",27/08/2003 0:00:00,18/05/1970 0:00:00,M,25001-50000,F,2,2,Partial College,Clerical,false,0
11512,"2,70 €",17/08/2003 0:00:00,10/04/1944 0:00:00,M,50001-75000,F,4,0,Bachelors ,Management,true,2
11513,"2.350,99 €",07/06/2003 0:00:00,08/02/1944 0:00:00,M,greater than 100000,F,3,4,Bachelors ,Management,true,3
11514,"-34,99 €",09/08/2003 0:00:00,14/10/1949 0:00:00,M,greater than 100000,F,4,5,High School,Management,true,4
11515,"2.410,75 €",28/10/2003 0:00:00,15/11/1953 0:00:00,S,50001-75000,F,3,0,Graduate Degree,Management,true,2
11516,"2.306,98 €",02/03/2002 0:00:00,18/01/1934 0:00:00,M,75001-100000,F,4,0,Graduate Degree,Management,true,2
11517,"-53,99 €",13/02/2004 0:00:00,11/07/1967 0:00:00,M,50001-75000,F,5,5,Bachelors ,Professional,true,4
11518,"1.647,00 €",17/12/2003 0:00:00,14/07/1964 0:00:00,S,50001-75000,F,5,5,Bachelors ,Skilled Manual,true,3
11519,"2.369,07 €",29/05/2003 0:00:00,21/11/1968 0:00:00,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,false,1
11520,"505,00 €",20/08/2003 0:00:00,28/04/1968 0:00:00,M,25001-50000,F,1,0,Bachelors ,Clerical,true,0
11521,"2.349,08 €",30/05/2002 0:00:00,05/02/1962 0:00:00,S,greater than 100000,F,1,1,Partial College,Professional,false,4
11522,"1.095,50 €",28/06/2004 0:00:00,20/09/1978 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,false,2
11523,"-34,99 €",16/06/2004 0:00:00,24/07/1955 0:00:00,S,0-25000,F,3,0,Partial High School,Clerical,false,2
11524,"-3.578,27 €",03/10/2001 0:00:00,10/05/1958 0:00:00,S,50001-75000,F,1,0,Bachelors ,Professional,false,1
11525,"22,70 €",12/08/2003 0:00:00,14/05/1941 0:00:00,M,25001-50000,F,3,0,Bachelors ,Management,true,2
11526,"2.310,00 €",08/08/2002 0:00:00,13/11/1951 0:00:00,S,50001-75000,F,2,1,High School,Professional,true,2
11527,"24,00 €",04/11/2003 0:00:00,15/05/1967 0:00:00,S,75001-100000,F,5,5,Graduate Degree,Management,true,2
11528,"-29,99 €",04/08/2003 0:00:00,15/05/1964 0:00:00,S,75001-100000,F,0,0,Partial College,Professional,true,1
11529,"6,98 €",08/03/2004 0:00:00,06/01/1970 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,0
11530,"54,98 €",17/05/2004 0:00:00,04/09/1947 0:00:00,M,greater than 100000,F,5,5,Partial High School,Professional,true,4
11531,"4,99 €",16/09/2002 0:00:00,22/08/1969 0:00:00,S,greater than 100000,F,1,0,Graduate Degree,Management,true,1
11532,"2.349,08 €",11/10/2003 0:00:00,09/03/1970 0:00:00,M,50001-75000,F,4,0,Graduate Degree,Professional,true,0
11533,"22,70 €",05/03/2004 0:00:00,21/04/1974 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11534,"36,96 €",01/08/2003 0:00:00,18/03/1949 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,true,2
11535,"-25,00 €",02/12/2003 0:00:00,28/07/1966 0:00:00,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,false,0
11536,"1.481,84 €",20/05/2002 0:00:00,25/05/1961 0:00:00,M,25001-50000,F,4,0,Graduate Degree,Clerical,true,0
11537,"-1,01 €",26/10/2003 0:00:00,15/11/1978 0:00:00,S,25001-50000,F,0,0,High School,Manual,true,1
11538,"2.261,98 €",20/06/2003 0:00:00,18/03/1966 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,false,1
11539,"1.085,50 €",27/05/2004 0:00:00,21/09/1966 0:00:00,S,0-25000,F,2,2,High School,Manual,true,0
11540,"2,70 €",29/02/2004 0:00:00,23/01/1956 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
11541,"2.324,99 €",24/11/2002 0:00:00,05/01/1964 0:00:00,S,75001-100000,F,0,0,Partial College,Professional,false,1
11542,"-32,60 €",29/09/2003 0:00:00,16/02/1935 0:00:00,M,greater than 100000,F,2,3,Graduate Degree,Management,true,3
11543,"47,48 €",16/10/2003 0:00:00,27/06/1968 0:00:00,M,75001-100000,F,5,5,Bachelors ,Professional,true,4
11544,"-21,49 €",01/02/2004 0:00:00,20/12/1962 0:00:00,M,0-25000,F,1,0,Bachelors ,Manual,true,0
11545,"1.711,49 €",25/05/2004 0:00:00,09/06/1974 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,true,1
11546,"1.132,18 €",05/11/2002 0:00:00,07/01/1972 0:00:00,S,greater than 100000,F,0,5,Partial High School,Professional,false,4
11547,"-21,98 €",16/09/2003 0:00:00,21/11/1962 0:00:00,M,0-25000,F,1,0,Graduate Degree,Clerical,true,0
11548,"-21,00 €",25/10/2003 0:00:00,22/01/1937 0:00:00,M,0-25000,F,1,0,Bachelors ,Clerical,true,0
11549,"-3.578,27 €",09/07/2001 0:00:00,26/07/1954 0:00:00,M,50001-75000,F,3,0,Partial High School,Skilled Manual,true,2
11550,"20,00 €",14/10/2003 0:00:00,05/08/1973 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
11551,"-4,99 €",26/07/2004 0:00:00,04/02/1946 0:00:00,M,50001-75000,F,4,0,Bachelors ,Management,true,2
11552,"-30,00 €",12/05/2004 0:00:00,01/04/1957 0:00:00,M,50001-75000,F,2,0,High School,Professional,true,2
11553,"2.273,01 €",30/06/2003 0:00:00,03/11/1962 0:00:00,M,50001-75000,M,1,0,Partial College,Skilled Manual,true,1
11554,"-21,01 €",14/05/2004 0:00:00,14/09/1962 0:00:00,S,25001-50000,F,1,0,Partial College,Clerical,false,1
11555,"-30,00 €",19/01/2004 0:00:00,02/11/1974 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11556,"2,70 €",24/07/2004 0:00:00,14/09/1980 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,true,2
11557,"27,70 €",09/09/2003 0:00:00,15/11/1956 0:00:00,M,50001-75000,F,3,2,Partial College,Professional,true,1
11558,"-21,98 €",21/01/2004 0:00:00,13/07/1962 0:00:00,M,greater than 100000,F,1,3,Bachelors ,Management,true,2
11559,"-30,00 €",28/12/2003 0:00:00,25/04/1967 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,false,1
11560,"2.349,08 €",08/10/2003 0:00:00,10/10/1966 0:00:00,M,75001-100000,F,0,0,Bachelors ,Professional,false,0
11561,"-10,01 €",15/05/2004 0:00:00,13/08/1976 0:00:00,S,25001-50000,F,0,0,Partial College,Clerical,true,1
11562,"32,71 €",21/11/2003 0:00:00,13/06/1966 0:00:00,M,50001-75000,F,0,0,Graduate Degree,Professional,true,0
11563,"2.349,08 €",30/12/2003 0:00:00,07/07/1969 0:00:00,M,75001-100000,F,3,0,Graduate Degree,Professional,true,0
11564,"28,95 €",22/12/2003 0:00:00,10/06/1923 0:00:00,M,50001-75000,F,5,4,Partial High School,Skilled Manual,true,0
11565,"2.414,74 €",22/06/2002 0:00:00,28/05/1972 0:00:00,S,75001-100000,F,0,5,High School,Management,true,3
11566,"-17,50 €",14/02/2004 0:00:00,27/02/1960 0:00:00,M,0-25000,F,1,1,High School,Manual,true,1
11567,"-2,96 €",17/10/2003 0:00:00,27/05/1977 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
11568,"505,00 €",16/03/2004 0:00:00,24/04/1959 0:00:00,S,0-25000,F,2,0,Partial College,Manual,true,1
11569,"940,97 €",16/10/2002 0:00:00,17/04/1959 0:00:00,S,25001-50000,F,3,0,Graduate Degree,Clerical,true,0
11570,"530,48 €",26/01/2004 0:00:00,05/05/1979 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,true,1
11571,"-24,99 €",19/08/2003 0:00:00,15/09/1950 0:00:00,M,50001-75000,F,2,1,Partial College,Professional,true,1
11572,"-471,59 €",03/12/2002 0:00:00,15/11/1963 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,true,2
11573,"30,99 €",15/07/2004 0:00:00,13/08/1966 0:00:00,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,true,0
11574,"37,70 €",17/06/2004 0:00:00,06/02/1979 0:00:00,M,0-25000,M,0,0,Partial College,Manual,true,1
11575,"-49,99 €",26/05/2004 0:00:00,06/02/1966 0:00:00,M,0-25000,F,1,1,High School,Manual,true,1
11576,"2.473,66 €",24/01/2002 0:00:00,17/07/1959 0:00:00,S,50001-75000,F,2,0,Graduate Degree,Professional,false,1
11577,"148,72 €",16/09/2003 0:00:00,03/05/1970 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,0
11578,"-221,51 €",05/06/2003 0:00:00,23/11/1952 0:00:00,M,25001-50000,F,3,0,High School,Skilled Manual,true,2
11579,"-7,01 €",28/09/2003 0:00:00,13/06/1967 0:00:00,M,50001-75000,F,5,5,Bachelors ,Professional,false,3
11580,"25,00 €",27/09/2003 0:00:00,21/05/1956 0:00:00,M,50001-75000,F,2,0,High School,Professional,true,2
11581,"-2.172,58 €",03/12/2002 0:00:00,06/07/1952 0:00:00,M,25001-50000,F,3,0,High School,Skilled Manual,true,2
11582,"-4,00 €",24/02/2004 0:00:00,06/07/1957 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,true,2
11583,"4,48 €",10/06/2004 0:00:00,27/06/1975 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,true,2
11584,"785,49 €",11/07/2002 0:00:00,25/10/1979 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
11585,"2.451,46 €",21/05/2002 0:00:00,19/10/1955 0:00:00,M,75001-100000,F,2,0,High School,Skilled Manual,true,2
11586,"-2.443,35 €",21/10/2002 0:00:00,22/05/1940 0:00:00,M,25001-50000,F,2,0,Bachelors ,Management,true,2
11587,"727,35 €",23/02/2004 0:00:00,08/03/1958 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Clerical,false,0
11588,"-15,01 €",30/01/2004 0:00:00,16/06/1967 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,1
11589,"607,49 €",02/04/2004 0:00:00,20/01/1963 0:00:00,M,50001-75000,F,0,0,Bachelors ,Professional,false,2
11590,"2.311,97 €",03/02/2002 0:00:00,12/08/1951 0:00:00,S,50001-75000,M,2,1,Partial College,Professional,true,2
11591,"22,70 €",13/11/2003 0:00:00,07/06/1949 0:00:00,M,0-25000,F,2,1,High School,Skilled Manual,true,2
11592,"-19,50 €",08/08/2003 0:00:00,13/04/1971 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,true,4
11593,"0,50 €",08/12/2003 0:00:00,14/02/1944 0:00:00,M,greater than 100000,F,3,4,Bachelors ,Management,true,3
11594,"2.370,48 €",31/05/2002 0:00:00,12/10/1949 0:00:00,M,50001-75000,F,4,1,Partial College,Professional,true,2
11595,"-30,00 €",30/04/2004 0:00:00,10/05/1962 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
11596,"61,00 €",23/06/2004 0:00:00,27/02/1936 0:00:00,M,greater than 100000,F,2,3,Graduate Degree,Management,true,3
11597,"-243,00 €",06/06/2003 0:00:00,08/07/1955 0:00:00,M,75001-100000,F,2,0,Partial College,Skilled Manual,true,2
11598,"-30,00 €",12/12/2003 0:00:00,01/09/1965 0:00:00,S,75001-100000,F,3,3,Bachelors ,Skilled Manual,true,1
11599,"138,43 €",22/08/2002 0:00:00,27/07/1961 0:00:00,M,greater than 100000,F,1,3,Bachelors ,Management,false,3
11600,"-1.592,61 €",18/12/2002 0:00:00,18/12/1952 0:00:00,M,25001-50000,F,3,0,High School,Skilled Manual,true,2
11601,"-539,99 €",05/06/2002 0:00:00,24/03/1977 0:00:00,M,0-25000,F,0,0,High School,Manual,false,2
11602,"31,69 €",19/05/2004 0:00:00,14/10/1966 0:00:00,S,75001-100000,F,0,0,Graduate Degree,Skilled Manual,false,0
11603,"-49,00 €",08/12/2003 0:00:00,11/10/1959 0:00:00,S,0-25000,F,2,0,Partial College,Manual,false,1
11604,"-7,00 €",04/01/2004 0:00:00,19/03/1958 0:00:00,M,50001-75000,F,1,0,Bachelors ,Professional,true,1
11605,"4.639,05 €",29/10/2002 0:00:00,09/04/1970 0:00:00,S,75001-100000,F,4,4,Graduate Degree,Management,true,1
11606,"1.160,86 €",20/12/2001 0:00:00,16/05/1975 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,false,2
11607,"122,68 €",03/02/2004 0:00:00,17/03/1971 0:00:00,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,true,0
11608,"2.273,01 €",09/04/2004 0:00:00,11/02/1955 0:00:00,M,75001-100000,F,2,1,High School,Professional,true,1
11609,"11,48 €",21/11/2003 0:00:00,10/02/1953 0:00:00,S,50001-75000,F,3,0,Graduate Degree,Management,true,2
11610,"3.534,85 €",22/06/2003 0:00:00,25/03/1967 0:00:00,M,25001-50000,F,0,0,Bachelors ,Clerical,true,0
11611,"-2.049,10 €",31/08/2002 0:00:00,02/07/1970 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,true,0
11612,"-13,01 €",24/08/2003 0:00:00,16/03/1974 0:00:00,S,75001-100000,M,0,0,Bachelors ,Professional,false,3
11613,"-1.120,49 €",28/07/2003 0:00:00,24/08/1954 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
11614,"-2.071,42 €",01/02/2003 0:00:00,20/06/1973 0:00:00,M,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
11615,"1.070,50 €",28/12/2003 0:00:00,16/03/1970 0:00:00,S,0-25000,F,0,0,Partial College,Manual,false,1
11616,"-539,99 €",15/05/2004 0:00:00,20/11/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,true,0
11617,"47,97 €",30/03/2004 0:00:00,20/06/1973 0:00:00,S,75001-100000,F,0,0,Bachelors ,Management,false,1
11618,"80,98 €",04/07/2004 0:00:00,08/11/1955 0:00:00,S,75001-100000,F,5,0,Graduate Degree,Skilled Manual,true,0
11619,"24,00 €",03/05/2004 0:00:00,06/03/1973 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,true,0
11620,"-3.578,27 €",12/11/2001 0:00:00,10/02/1970 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,1
11621,"-16,01 €",09/02/2004 0:00:00,16/04/1971 0:00:00,M,greater than 100000,F,0,5,Partial High School,Management,true,4
11622,"1.692,00 €",21/03/2004 0:00:00,20/06/1969 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,false,0
11623,"4,00 €",22/03/2004 0:00:00,15/09/1978 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,false,2
11624,"1.135,13 €",17/05/2003 0:00:00,05/09/1974 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
11625,"37,70 €",07/10/2003 0:00:00,26/02/1957 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
11626,"-21,80 €",02/10/2002 0:00:00,26/01/1969 0:00:00,S,75001-100000,F,1,0,Graduate Degree,Management,true,0
11627,"-13,03 €",09/10/2003 0:00:00,03/03/1954 0:00:00,M,25001-50000,F,1,0,High School,Clerical,true,1
11628,"-208,01 €",20/12/2002 0:00:00,09/05/1946 0:00:00,S,25001-50000,F,2,0,Partial College,Clerical,false,2
11629,"-1.120,49 €",17/12/2003 0:00:00,20/10/1959 0:00:00,M,0-25000,F,2,0,Partial College,Manual,false,1
11630,"-21,98 €",05/11/2003 0:00:00,14/05/1964 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,1
11631,"1,60 €",20/09/2003 0:00:00,17/10/1955 0:00:00,S,25001-50000,F,1,0,High School,Clerical,false,1
11632,"-154,01 €",30/10/2003 0:00:00,21/08/1966 0:00:00,M,50001-75000,F,0,0,Graduate Degree,Professional,true,0
11633,"1.070,50 €",22/03/2004 0:00:00,24/02/1958 0:00:00,S,25001-50000,M,2,0,Partial College,Clerical,true,1
11634,"1.070,97 €",18/11/2002 0:00:00,03/09/1975 0:00:00,S,50001-75000,M,0,0,Bachelors ,Professional,true,2
11635,"-32,60 €",20/05/2004 0:00:00,13/02/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
11636,"2,70 €",24/11/2003 0:00:00,04/06/1944 0:00:00,M,0-25000,M,4,0,High School,Skilled Manual,true,2
11637,"-9,51 €",30/07/2004 0:00:00,21/12/1962 0:00:00,S,greater than 100000,F,1,3,Partial College,Professional,false,4
11638,"27,69 €",30/08/2003 0:00:00,19/10/1967 0:00:00,M,0-25000,M,1,1,Partial College,Manual,true,1
11639,"-13,40 €",03/03/2004 0:00:00,10/03/1973 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,true,0
11640,"95,47 €",30/03/2004 0:00:00,15/05/1962 0:00:00,M,greater than 100000,M,1,3,Bachelors ,Management,true,1
11641,"56,31 €",08/10/2003 0:00:00,14/11/1974 0:00:00,S,25001-50000,M,3,3,Partial College,Clerical,true,2
11642,"2.447,35 €",20/08/2002 0:00:00,07/04/1973 0:00:00,M,75001-100000,M,0,5,High School,Management,false,2
11643,"-69,99 €",23/12/2003 0:00:00,13/03/1973 0:00:00,S,75001-100000,F,0,0,Bachelors ,Management,false,1
11644,"16,00 €",21/09/2003 0:00:00,19/11/1975 0:00:00,S,25001-50000,M,0,0,Partial College,Clerical,false,1
11645,"26,98 €",30/04/2004 0:00:00,02/06/1976 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,true,2
11646,"-3,99 €",15/11/2003 0:00:00,17/03/1960 0:00:00,S,25001-50000,M,0,0,Bachelors ,Professional,false,1
11647,"27,70 €",24/03/2004 0:00:00,25/05/1958 0:00:00,M,50001-75000,M,5,4,Graduate Degree,Professional,true,1
11648,"102,97 €",28/06/2004 0:00:00,22/07/1947 0:00:00,S,50001-75000,F,4,1,Bachelors ,Management,true,1
11649,"2.388,07 €",11/10/2001 0:00:00,23/05/1952 0:00:00,M,50001-75000,M,2,1,Partial High School,Skilled Manual,true,2
